t_half_A,T_A,tau_B,k_intC,k_synC,eta,f_E,k_rec0_R4,E_V,false_R5,peak_V,auc_V
1.2716803000625954,0.6101583506400541,1.7856040549145575,252.78149173828646,30.962618401818535,1.8273023940243323e-07,0.492382305269499,7.803266666201497,6.284404037271152e-06,0.7847651564357161,57904372.419178784,267133296.6335525
0.0035546116353188475,0.18418485435221565,1.3134033150118056,19.840883301992154,21.712367373733162,6.131843935594573e-07,0.3398289473691014,22.105868519421623,-0.0010603477426462948,0.7814748242821136,53359982.01728951,267418231.38584292
0.20616778822265375,0.6875115776771494,2.1370992686665566,372.4822306502081,5.905369951385958,1.9394505877086915e-07,0.370236984808865,7.906140813349077,8.643877439595826e-06,0.782536025702752,57907615.00584064,267132666.3356433
0.13127286421872175,0.3303533249241486,2.8541690030472506,216.00544102171648,17.643878763605322,9.358774641246225e-06,0.6924847495693792,7.320557312877986,0.3728483199144358,0.7757064794569632,14152457.205599258,167534148.6428086
0.6517950102867369,0.07381215634548319,0.020535224965386296,66.13599906030942,29.141598171679224,6.473522843703649e-07,0.35076924476588756,6.012760739098865,0.0563674073908873,0.8065392360783766,38166040.68723496,252077269.42997178
0.2453031696302407,0.5209941549357207,2.898513886513995,63.80121369109617,33.98066014891635,8.146603046887103e-05,0.7580283493000158,8.468227441936872,0.7052646445622817,0.7708252220049937,6184707.929672805,78734121.92956749
0.016348462876166946,0.3248821970270707,0.9142138751333946,32.18660746634624,19.804898007612874,1.053755809432373e-06,0.5898973799523174,18.0707589741787,-0.004630710546913663,0.7878687008882667,43964695.17744581,268372000.1657528
1.024743496403255,0.234083363144167,2.551294746648,140.72647250822462,25.786199952265008,1.3166118562273855e-05,0.4417020981394487,5.710350486280378,0.2688906788324542,0.7765379085996651,27950314.697099663,195304870.53781265
0.007049338993848194,0.2640711608724386,1.9182091083364878,106.85668250130256,8.622834613704034,1.5009085459200312e-06,0.6418220710256809,21.331140164193098,-0.017260583863481394,0.7804831258270576,31630788.68925756,271745881.06377447
0.0549412990627766,0.4282945376015262,2.4380656862426764,123.6644312694134,1.7094816224336198,4.144743392526045e-06,0.5792691140294886,20.443349523010884,-0.021937892606738618,0.7759186809606601,31488447.127310928,272995353.819857
0.6135971416028474,0.09214721616707845,1.0779711324581862,342.9556635633825,32.842567711069165,1.678450575205968e-05,0.5719928969595076,5.8622375778056,0.5583796805153354,0.7941619924387359,15894193.035837756,117972233.18944773
0.153518191332309,0.524703806110634,1.5668994176015618,231.99635276596715,14.843923250444442,6.772275246488478e-06,0.4860750652748711,7.7245413938376,-0.026406634959292186,0.7866198666343681,31816396.29966886,274189111.19831145
0.02672357658536502,0.06461829466108823,0.4155103526080579,50.53986634488378,32.396283255845184,9.062669042412553e-06,0.663034670231397,11.126397136151814,0.6494261492627578,0.7974723888235105,10231687.933591716,93650536.9987798
0.008951922660730038,0.28830932529595427,2.557530972737274,295.58992552403834,37.4706494314375,3.8160798786769355e-05,0.2680315984720613,10.337253993714894,0.19645516247179096,0.779382884775633,38520704.48668876,214654930.42011297
0.5734405510119037,0.5417577446608207,2.669420623952999,268.96663878521895,17.90890721515228,1.0421560273822658e-05,0.25092375307406184,12.35257887158122,-0.01574834442170525,0.7775992525468155,45294090.86350519,271341909.017496
0.026347300419411704,0.31058230811448345,2.7228713478501576,384.48313394553253,28.892774146031194,1.9857342761121198e-06,0.8642474756558407,20.68184978421379,0.009108840423426745,0.7790752336365425,14572940.718205698,264701685.55511737
